meter_id,tariff_zone_id,measured_at,consumption_kwh,voltage_v,power_factor,quality_flag
2,2,2025-11-14 07:00:00,6.439,220.25,0.945,valid
3,2,2025-11-14 07:00:00,6.1452,219.68,0.957,valid
4,2,2025-11-14 07:00:00,5.7607,227.89,0.94,valid
5,2,2025-11-14 07:00:00,5.1621,227.3,0.921,valid
6,2,2025-11-14 07:00:00,4.8807,230.12,0.973,valid
7,2,2025-11-14 07:00:00,4.8813,221.97,0.985,valid
8,2,2025-11-14 07:00:00,4.339,230.43,0.96,valid
9,2,2025-11-14 07:00:00,4.1698,225.58,0.983,valid
10,2,2025-11-14 07:00:00,3.7277,228.6,0.973,valid
11,2,2025-11-14 07:00:00,3.3389,224.73,0.984,valid
12,2,2025-11-14 07:00:00,3.3826,225.17,0.917,valid
13,2,2025-11-14 07:00:00,3.1778,231.25,0.922,valid
14,2,2025-11-14 07:00:00,3.4681,231.12,0.934,valid
1,3,2025-11-14 08:00:00,13.6847,225.7,0.972,valid
2,3,2025-11-14 08:00:00,10.8997,223.06,0.936,valid
3,3,2025-11-14 08:00:00,9.5342,227.2,0.934,valid
4,3,2025-11-14 08:00:00,9.1026,230.84,0.936,valid
5,3,2025-11-14 08:00:00,8.4283,227.2,0.948,valid
6,3,2025-11-14 08:00:00,7.8067,228.63,0.988,valid
7,3,2025-11-14 08:00:00,7.5006,230.92,0.914,valid
8,3,2025-11-14 08:00:00,7.2718,225.97,0.975,valid
9,3,2025-11-14 08:00:00,6.7957,228.49,0.971,valid
10,3,2025-11-14 08:00:00,6.0845,224.66,0.929,valid
11,3,2025-11-14 08:00:00,5.6335,221.18,0.946,valid
12,3,2025-11-14 08:00:00,5.0522,220.11,0.923,valid
13,3,2025-11-14 08:00:00,5.4929,219.03,0.974,valid
14,3,2025-11-14 08:00:00,5.2022,220.14,0.914,valid
1,3,2025-11-14 09:00:00,13.6704,227.1,0.977,valid
2,3,2025-11-14 09:00:00,11.6507,231.38,0.928,valid
3,3,2025-11-14 09:00:00,10.1956,227.77,0.947,valid
4,3,2025-11-14 09:00:00,9.181,225.77,0.943,valid
5,3,2025-11-14 09:00:00,9.0861,226.08,0.916,valid
6,3,2025-11-14 09:00:00,8.3582,218.34,0.956,valid
7,3,2025-11-14 09:00:00,8.2716,227.55,0.937,valid
8,3,2025-11-14 09:00:00,7.6288,229.92,0.931,valid
9,3,2025-11-14 09:00:00,6.8919,229.84,0.951,valid
10,3,2025-11-14 09:00:00,6.4888,218.92,0.954,valid
11,3,2025-11-14 09:00:00,5.8506,226.97,0.958,valid
12,3,2025-11-14 09:00:00,5.5351,222.42,0.985,valid
13,3,2025-11-14 09:00:00,5.3021,231.84,0.951,valid
14,3,2025-11-14 09:00:00,5.4164,219.27,0.934,valid
1,3,2025-11-14 10:00:00,12.6387,228.08,0.936,valid
2,3,2025-11-14 10:00:00,10.0814,228.6,0.926,valid
3,3,2025-11-14 10:00:00,9.7048,227.25,0.981,valid
4,3,2025-11-14 10:00:00,8.3079,230.45,0.911,valid
5,3,2025-11-14 10:00:00,8.0716,230.24,0.913,valid
6,3,2025-11-14 10:00:00,7.3642,226.15,0.971,valid
7,3,2025-11-14 10:00:00,7.2973,229.66,0.912,valid
8,3,2025-11-14 10:00:00,6.3614,225.68,0.954,valid
9,3,2025-11-14 10:00:00,6.1559,231.43,0.94,valid
10,3,2025-11-14 10:00:00,5.8612,224.44,0.953,valid
11,3,2025-11-14 10:00:00,5.3736,226.43,0.92,valid
12,3,2025-11-14 10:00:00,5.0126,225.01,0.954,valid
13,3,2025-11-14 10:00:00,4.7737,218.57,0.912,valid
14,3,2025-11-14 10:00:00,4.7917,223.06,0.934,valid
1,2,2025-11-14 11:00:00,12.079,231.95,0.97,valid
2,2,2025-11-14 11:00:00,9.7822,224.77,0.932,valid
3,2,2025-11-14 11:00:00,9.4711,218.78,0.951,valid
4,2,2025-11-14 11:00:00,8.5438,223.79,0.987,valid
5,2,2025-11-14 11:00:00,7.5919,222.76,0.964,valid
6,2,2025-11-14 11:00:00,7.1964,225.05,0.99,valid
7,2,2025-11-14 11:00:00,6.7567,230.13,0.947,valid
8,2,2025-11-14 11:00:00,6.286,224.92,0.925,valid
9,2,2025-11-14 11:00:00,6.0572,231.24,0.919,valid
10,2,2025-11-14 11:00:00,5.4397,221.82,0.948,valid
11,2,2025-11-14 11:00:00,5.1922,219.99,0.94,valid
12,2,2025-11-14 11:00:00,4.9017,223.23,0.932,valid
13,2,2025-11-14 11:00:00,4.7805,231.32,0.989,valid
14,2,2025-11-14 11:00:00,4.7157,231.5,0.918,valid
1,2,2025-11-14 12:00:00,12.9784,224.45,0.97,valid
2,2,2025-11-14 12:00:00,9.9533,218.82,0.961,valid
3,2,2025-11-14 12:00:00,9.4847,218.02,0.928,valid
4,2,2025-11-14 12:00:00,8.8003,225.01,0.968,valid
5,2,2025-11-14 12:00:00,8.4381,223.38,0.96,valid
6,2,2025-11-14 12:00:00,7.4664,230.43,0.935,valid
7,2,2025-11-14 12:00:00,7.3664,225.7,0.934,valid
8,2,2025-11-14 12:00:00,6.4032,229.19,0.98,valid
9,2,2025-11-14 12:00:00,6.4179,224.99,0.949,valid
10,2,2025-11-14 12:00:00,5.7694,218.35,0.989,valid
11,2,2025-11-14 12:00:00,5.5527,223.01,0.968,valid
12,2,2025-11-14 12:00:00,5.1562,226.61,0.974,valid
13,2,2025-11-14 12:00:00,5.0494,229.92,0.922,valid
14,2,2025-11-14 12:00:00,5.1985,223.2,0.961,valid
1,2,2025-11-14 13:00:00,11.4821,220.1,0.984,valid
2,2,2025-11-14 13:00:00,10.1263,218.45,0.931,valid
3,2,2025-11-14 13:00:00,9.2349,220.72,0.972,valid
4,2,2025-11-14 13:00:00,7.9761,227.61,0.928,valid
5,2,2025-11-14 13:00:00,7.4491,218.18,0.948,valid
6,2,2025-11-14 13:00:00,7.4472,220.31,0.979,valid
7,2,2025-11-14 13:00:00,6.805,228.39,0.923,valid
8,2,2025-11-14 13:00:00,6.2615,220.98,0.914,valid
9,2,2025-11-14 13:00:00,5.8868,227.97,0.955,valid
10,2,2025-11-14 13:00:00,5.7661,223.02,0.915,valid
11,2,2025-11-14 13:00:00,4.8619,221.88,0.938,valid
12,2,2025-11-14 13:00:00,4.9366,229.63,0.977,valid
13,2,2025-11-14 13:00:00,4.6012,229.62,0.918,valid
14,2,2025-11-14 13:00:00,4.6015,228.76,0.984,valid
1,2,2025-11-14 14:00:00,12.7158,218.6,0.921,valid
2,2,2025-11-14 14:00:00,10.8303,225.37,0.934,valid
3,2,2025-11-14 14:00:00,10.6136,221.66,0.94,valid
4,2,2025-11-14 14:00:00,8.9611,223.53,0.954,valid
5,2,2025-11-14 14:00:00,8.4698,231.55,0.962,valid
6,2,2025-11-14 14:00:00,7.9704,231.64,0.952,valid
7,2,2025-11-14 14:00:00,7.9373,227.02,0.963,valid
8,2,2025-11-14 14:00:00,7.4699,230.73,0.915,valid
9,2,2025-11-14 14:00:00,6.3421,223.29,0.971,valid
10,2,2025-11-14 14:00:00,6.1345,220.08,0.948,valid
11,2,2025-11-14 14:00:00,5.7382,228.79,0.941,valid
12,2,2025-11-14 14:00:00,5.5086,223.2,0.973,valid
13,2,2025-11-14 14:00:00,5.3873,223.89,0.986,valid
14,2,2025-11-14 14:00:00,5.692,228.38,0.978,valid
1,2,2025-11-14 15:00:00,11.6706,229.72,0.92,valid
2,2,2025-11-14 15:00:00,9.6422,219.55,0.925,valid
3,2,2025-11-14 15:00:00,8.8634,219.16,0.975,valid
4,2,2025-11-14 15:00:00,8.3867,230.08,0.927,valid
5,2,2025-11-14 15:00:00,7.9139,228.66,0.946,valid
6,2,2025-11-14 15:00:00,7.6312,224.82,0.927,valid
7,2,2025-11-14 15:00:00,6.6469,227.52,0.924,valid
8,2,2025-11-14 15:00:00,6.2495,222.53,0.964,valid
9,2,2025-11-14 15:00:00,5.8624,220.36,0.946,valid
10,2,2025-11-14 15:00:00,5.4424,218.12,0.951,valid
11,2,2025-11-14 15:00:00,4.8618,224.07,0.923,valid
12,2,2025-11-14 15:00:00,4.7876,218.1,0.954,valid
13,2,2025-11-14 15:00:00,4.5925,225.1,0.968,valid
14,2,2025-11-14 15:00:00,4.6263,230.26,0.956,valid
1,2,2025-11-14 16:00:00,14.3087,226.74,0.918,valid
2,2,2025-11-14 16:00:00,11.8468,224.04,0.918,valid
3,2,2025-11-14 16:00:00,10.3663,220.99,0.965,valid
4,2,2025-11-14 16:00:00,9.4013,218.65,0.963,valid
5,2,2025-11-14 16:00:00,9.124,221.02,0.924,valid
6,2,2025-11-14 16:00:00,8.801,220.3,0.915,valid
7,2,2025-11-14 16:00:00,8.3644,230.21,0.965,valid
8,2,2025-11-14 16:00:00,7.4808,229.22,0.966,valid
9,2,2025-11-14 16:00:00,6.5098,230.87,0.981,valid
10,2,2025-11-14 16:00:00,6.1933,228.61,0.967,valid
11,2,2025-11-14 16:00:00,5.8721,221.1,0.947,valid
12,2,2025-11-14 16:00:00,5.6383,227.23,0.941,valid
13,2,2025-11-14 16:00:00,5.7336,227.75,0.963,valid
14,2,2025-11-14 16:00:00,5.731,221.17,0.923,valid
1,2,2025-11-14 17:00:00,13.9998,231.58,0.929,valid
2,2,2025-11-14 17:00:00,10.8672,228.67,0.93,valid
3,2,2025-11-14 17:00:00,10.0124,220.55,0.966,valid
4,2,2025-11-14 17:00:00,9.6408,222.21,0.913,valid
5,2,2025-11-14 17:00:00,8.518,218.07,0.989,valid
6,2,2025-11-14 17:00:00,8.3535,223.3,0.948,valid
7,2,2025-11-14 17:00:00,7.8048,231.77,0.939,valid
8,2,2025-11-14 17:00:00,7.1125,229.62,0.917,valid
9,2,2025-11-14 17:00:00,6.8364,220.59,0.936,valid
10,2,2025-11-14 17:00:00,6.3958,228.43,0.956,valid
11,2,2025-11-14 17:00:00,5.4918,222.46,0.919,valid
12,2,2025-11-14 17:00:00,5.2113,227.24,0.972,valid
13,2,2025-11-14 17:00:00,5.6096,221.24,0.965,valid
14,2,2025-11-14 17:00:00,5.6722,227.43,0.958,valid
1,2,2025-11-14 18:00:00,9.8186,221.43,0.99,valid
2,2,2025-11-14 18:00:00,7.6992,223.27,0.949,valid
3,2,2025-11-14 18:00:00,7.038,226.2,0.927,valid
4,2,2025-11-14 18:00:00,6.883,230.47,0.96,valid
5,2,2025-11-14 18:00:00,6.3614,224.64,0.94,valid
6,2,2025-11-14 18:00:00,6.0296,226.07,0.919,valid
7,2,2025-11-14 18:00:00,5.9138,226.34,0.981,valid
8,2,2025-11-14 18:00:00,5.0955,226.08,0.926,valid
9,2,2025-11-14 18:00:00,5.0438,220.14,0.954,valid
10,2,2025-11-14 18:00:00,4.5473,221.39,0.986,valid
11,2,2025-11-14 18:00:00,4.0351,225.31,0.985,valid
12,2,2025-11-14 18:00:00,3.6986,219.86,0.921,valid
13,2,2025-11-14 18:00:00,3.9527,225.49,0.972,valid
14,2,2025-11-14 18:00:00,4.0282,218.31,0.981,valid
1,2,2025-11-14 19:00:00,9.9119,218.37,0.924,valid
2,2,2025-11-14 19:00:00,7.6296,225.81,0.93,valid
3,2,2025-11-14 19:00:00,7.0248,226.52,0.915,valid
4,2,2025-11-14 19:00:00,6.6972,221.74,0.939,valid
5,2,2025-11-14 19:00:00,6.5291,222.78,0.95,valid
6,2,2025-11-14 19:00:00,5.9864,230.55,0.912,valid
7,2,2025-11-14 19:00:00,5.5887,225.19,0.934,valid
8,2,2025-11-14 19:00:00,5.313,222.06,0.925,valid
9,2,2025-11-14 19:00:00,4.7974,220.67,0.919,valid
10,2,2025-11-14 19:00:00,4.5519,225.25,0.949,valid
11,2,2025-11-14 19:00:00,4.0548,222.06,0.945,valid
12,2,2025-11-14 19:00:00,3.7491,221.69,0.95,valid
13,2,2025-11-14 19:00:00,4.037,219.42,0.978,valid
14,2,2025-11-14 19:00:00,3.7604,221.8,0.982,valid
1,3,2025-11-14 20:00:00,10.4187,223.65,0.982,valid
2,3,2025-11-14 20:00:00,9.3271,220.24,0.968,valid
3,3,2025-11-14 20:00:00,8.0611,231.4,0.911,valid
4,3,2025-11-14 20:00:00,7.3132,231.68,0.934,valid
5,3,2025-11-14 20:00:00,7.0413,226.86,0.933,valid
6,3,2025-11-14 20:00:00,6.6591,221.59,0.926,valid
7,3,2025-11-14 20:00:00,6.4296,225.36,0.964,valid
8,3,2025-11-14 20:00:00,5.9102,220.89,0.949,valid
9,3,2025-11-14 20:00:00,5.5833,229.22,0.921,valid
10,3,2025-11-14 20:00:00,5.1936,220.69,0.974,valid
11,3,2025-11-14 20:00:00,4.5657,224.31,0.92,valid
12,3,2025-11-14 20:00:00,4.2444,226.44,0.917,valid
13,3,2025-11-14 20:00:00,4.5327,228.28,0.912,valid
14,3,2025-11-14 20:00:00,4.5632,226.47,0.94,valid
1,3,2025-11-14 21:00:00,10.8634,220.82,0.963,valid
2,3,2025-11-14 21:00:00,9.2806,231.4,0.953,valid
3,3,2025-11-14 21:00:00,8.2956,228.73,0.98,valid
4,3,2025-11-14 21:00:00,7.5845,225.52,0.92,valid
5,3,2025-11-14 21:00:00,6.8793,229.75,0.949,valid
6,3,2025-11-14 21:00:00,6.9733,229.55,0.92,valid
7,3,2025-11-14 21:00:00,6.3135,219.39,0.946,valid
8,3,2025-11-14 21:00:00,5.8497,221.21,0.929,valid
9,3,2025-11-14 21:00:00,5.7298,224.61,0.931,valid
10,3,2025-11-14 21:00:00,5.2834,220.57,0.93,valid
11,3,2025-11-14 21:00:00,4.6759,225.17,0.961,valid
12,3,2025-11-14 21:00:00,4.4954,227.11,0.927,valid
13,3,2025-11-14 21:00:00,4.3052,218.15,0.955,valid
14,3,2025-11-14 21:00:00,4.2825,227.99,0.973,valid
1,2,2025-11-14 22:00:00,8.0393,220.96,0.919,valid
2,2,2025-11-14 22:00:00,6.9593,230.73,0.918,valid
3,2,2025-11-14 22:00:00,6.5041,224.59,0.919,valid
4,2,2025-11-14 22:00:00,5.5728,222.84,0.927,valid
5,2,2025-11-14 22:00:00,5.2289,225.07,0.911,valid
6,2,2025-11-14 22:00:00,5.2898,231.0,0.982,valid
7,2,2025-11-14 22:00:00,4.9912,220.07,0.989,valid
8,2,2025-11-14 22:00:00,4.2699,231.11,0.935,valid
9,2,2025-11-14 22:00:00,4.1638,222.42,0.934,valid
10,2,2025-11-14 22:00:00,4.0342,225.91,0.955,valid
11,2,2025-11-14 22:00:00,3.6526,224.69,0.957,valid
12,2,2025-11-14 22:00:00,3.1592,222.17,0.939,valid
13,2,2025-11-14 22:00:00,3.1472,223.85,0.914,valid
14,2,2025-11-14 22:00:00,3.2407,226.83,0.987,valid
1,1,2025-11-14 23:00:00,8.8871,221.79,0.928,valid
2,1,2025-11-14 23:00:00,6.9645,218.41,0.934,valid
3,1,2025-11-14 23:00:00,6.702,224.2,0.969,valid
4,1,2025-11-14 23:00:00,5.9477,227.59,0.957,valid
5,1,2025-11-14 23:00:00,5.6099,228.14,0.952,valid
6,1,2025-11-14 23:00:00,5.4878,225.46,0.963,valid
7,1,2025-11-14 23:00:00,4.8781,228.24,0.936,valid
8,1,2025-11-14 23:00:00,4.7291,222.41,0.974,valid
9,1,2025-11-14 23:00:00,4.3062,226.56,0.944,valid
10,1,2025-11-14 23:00:00,4.0276,229.95,0.975,valid
11,1,2025-11-14 23:00:00,3.6975,227.57,0.938,valid
12,1,2025-11-14 23:00:00,3.4484,228.98,0.944,valid
13,1,2025-11-14 23:00:00,3.2885,223.27,0.95,valid
14,1,2025-11-14 23:00:00,3.3932,218.97,0.989,valid
1,1,2025-11-15 00:00:00,6.2438,220.15,0.971,valid
2,1,2025-11-15 00:00:00,5.1648,219.84,0.983,valid
3,1,2025-11-15 00:00:00,4.5923,229.05,0.944,valid
4,1,2025-11-15 00:00:00,4.0335,222.66,0.914,valid
5,1,2025-11-15 00:00:00,4.1382,231.85,0.988,valid
6,1,2025-11-15 00:00:00,3.6909,228.49,0.977,valid
7,1,2025-11-15 00:00:00,3.5164,224.56,0.931,valid
8,1,2025-11-15 00:00:00,3.2443,222.68,0.928,valid
9,1,2025-11-15 00:00:00,2.9231,226.21,0.91,valid
10,1,2025-11-15 00:00:00,2.9024,227.14,0.981,valid
11,1,2025-11-15 00:00:00,2.5673,229.91,0.956,valid
12,1,2025-11-15 00:00:00,2.332,230.78,0.936,valid
13,1,2025-11-15 00:00:00,2.4149,228.67,0.957,valid
14,1,2025-11-15 00:00:00,2.3751,220.34,0.93,valid
1,1,2025-11-15 01:00:00,5.819,229.13,0.917,valid
2,1,2025-11-15 01:00:00,5.1684,229.12,0.951,valid
3,1,2025-11-15 01:00:00,4.7408,218.7,0.926,valid
4,1,2025-11-15 01:00:00,4.2036,221.51,0.925,valid
5,1,2025-11-15 01:00:00,4.0467,230.8,0.925,valid
6,1,2025-11-15 01:00:00,3.8126,220.26,0.911,valid
7,1,2025-11-15 01:00:00,3.401,230.1,0.986,valid
8,1,2025-11-15 01:00:00,3.1429,228.75,0.978,valid
9,1,2025-11-15 01:00:00,2.953,229.76,0.972,valid
10,1,2025-11-15 01:00:00,2.9606,230.51,0.926,valid
11,1,2025-11-15 01:00:00,2.7063,224.12,0.968,valid
12,1,2025-11-15 01:00:00,2.3575,223.09,0.947,valid
13,1,2025-11-15 01:00:00,2.4058,221.77,0.941,valid
14,1,2025-11-15 01:00:00,2.4352,223.84,0.93,valid
1,1,2025-11-15 02:00:00,5.8628,222.6,0.983,valid
2,1,2025-11-15 02:00:00,5.2242,223.55,0.963,valid
3,1,2025-11-15 02:00:00,4.4879,225.87,0.955,valid
4,1,2025-11-15 02:00:00,4.0874,219.68,0.948,valid
5,1,2025-11-15 02:00:00,3.8208,226.52,0.923,valid
6,1,2025-11-15 02:00:00,3.7441,223.26,0.932,valid
7,1,2025-11-15 02:00:00,3.6447,223.26,0.968,valid
8,1,2025-11-15 02:00:00,3.1759,230.31,0.974,valid
9,1,2025-11-15 02:00:00,2.9802,226.11,0.974,valid
10,1,2025-11-15 02:00:00,2.9528,227.66,0.956,valid
11,1,2025-11-15 02:00:00,2.5389,220.17,0.913,valid
12,1,2025-11-15 02:00:00,2.5248,226.63,0.954,valid
13,1,2025-11-15 02:00:00,2.3041,230.44,0.972,valid
14,1,2025-11-15 02:00:00,2.4856,231.6,0.931,valid
1,1,2025-11-15 03:00:00,5.8064,223.85,0.913,valid
2,1,2025-11-15 03:00:00,5.1924,222.8,0.922,valid
3,1,2025-11-15 03:00:00,4.6899,225.04,0.93,valid
4,1,2025-11-15 03:00:00,4.3786,221.61,0.914,valid
5,1,2025-11-15 03:00:00,4.0971,227.62,0.969,valid
6,1,2025-11-15 03:00:00,3.639,226.05,0.934,valid
7,1,2025-11-15 03:00:00,3.7521,222.35,0.952,valid
8,1,2025-11-15 03:00:00,3.3604,228.98,0.971,valid
9,1,2025-11-15 03:00:00,2.9763,220.67,0.949,valid
10,1,2025-11-15 03:00:00,2.8508,221.15,0.94,valid
11,1,2025-11-15 03:00:00,2.6072,226.64,0.936,valid
12,1,2025-11-15 03:00:00,2.4632,218.17,0.956,valid
13,1,2025-11-15 03:00:00,2.4418,224.58,0.977,valid
14,1,2025-11-15 03:00:00,2.584,227.77,0.976,valid
1,1,2025-11-15 04:00:00,6.4375,229.27,0.937,valid
2,1,2025-11-15 04:00:00,5.3675,229.96,0.961,valid
3,1,2025-11-15 04:00:00,4.9184,231.54,0.937,valid
4,1,2025-11-15 04:00:00,4.5226,222.58,0.985,valid
5,1,2025-11-15 04:00:00,4.1578,224.42,0.932,valid
6,1,2025-11-15 04:00:00,3.8808,219.52,0.937,valid
7,1,2025-11-15 04:00:00,3.7017,229.49,0.936,valid
8,1,2025-11-15 04:00:00,3.3588,230.74,0.988,valid
9,1,2025-11-15 04:00:00,3.2932,220.99,0.966,valid
10,1,2025-11-15 04:00:00,3.0613,229.96,0.975,valid
11,1,2025-11-15 04:00:00,2.7443,218.72,0.943,valid
12,1,2025-11-15 04:00:00,2.4807,222.04,0.954,valid
13,1,2025-11-15 04:00:00,2.5428,220.58,0.912,valid
14,1,2025-11-15 04:00:00,2.7076,228.43,0.978,valid
1,1,2025-11-15 05:00:00,6.1208,219.19,0.971,valid
2,1,2025-11-15 05:00:00,5.1673,220.16,0.943,valid
3,1,2025-11-15 05:00:00,4.6274,222.87,0.979,valid
4,1,2025-11-15 05:00:00,4.4313,221.13,0.969,valid
5,1,2025-11-15 05:00:00,4.265,226.6,0.926,valid
6,1,2025-11-15 05:00:00,3.8281,231.72,0.988,valid
7,1,2025-11-15 05:00:00,3.6371,222.21,0.935,valid
8,1,2025-11-15 05:00:00,3.269,225.0,0.938,valid
9,1,2025-11-15 05:00:00,3.191,218.17,0.941,valid
10,1,2025-11-15 05:00:00,2.785,218.05,0.977,valid
11,1,2025-11-15 05:00:00,2.6994,227.4,0.985,valid
12,1,2025-11-15 05:00:00,2.3872,221.91,0.959,valid
13,1,2025-11-15 05:00:00,2.45,221.12,0.974,valid
14,1,2025-11-15 05:00:00,2.6024,230.42,0.952,valid
1,1,2025-11-15 06:00:00,5.8586,228.55,0.951,valid
2,1,2025-11-15 06:00:00,5.1471,222.93,0.914,valid
3,1,2025-11-15 06:00:00,4.5086,220.15,0.983,valid
4,1,2025-11-15 06:00:00,4.2703,231.94,0.916,valid
5,1,2025-11-15 06:00:00,4.067,219.36,0.949,valid
6,1,2025-11-15 06:00:00,3.7701,231.33,0.933,valid
7,1,2025-11-15 06:00:00,3.4092,219.71,0.911,valid
8,1,2025-11-15 06:00:00,3.1251,227.62,0.977,valid
9,1,2025-11-15 06:00:00,2.9161,222.87,0.934,valid
10,1,2025-11-15 06:00:00,2.9241,231.83,0.945,valid
11,1,2025-11-15 06:00:00,2.4741,224.93,0.944,valid
12,1,2025-11-15 06:00:00,2.2998,222.0,0.978,valid
13,1,2025-11-15 06:00:00,2.4957,224.98,0.946,valid
14,1,2025-11-15 06:00:00,2.3563,227.33,0.936,valid
1,2,2025-11-15 07:00:00,5.8668,225.88,0.936,valid
2,2,2025-11-15 07:00:00,5.0692,226.26,0.922,valid
3,2,2025-11-15 07:00:00,4.3594,224.26,0.98,valid
4,2,2025-11-15 07:00:00,4.024,230.29,0.982,valid
5,2,2025-11-15 07:00:00,3.8025,219.96,0.962,valid
6,2,2025-11-15 07:00:00,3.6208,223.22,0.916,valid
7,2,2025-11-15 07:00:00,3.4983,222.14,0.94,valid
8,2,2025-11-15 07:00:00,3.1783,226.91,0.911,valid
9,2,2025-11-15 07:00:00,3.0842,223.1,0.913,valid
10,2,2025-11-15 07:00:00,2.828,228.75,0.976,valid
11,2,2025-11-15 07:00:00,2.6398,219.54,0.956,valid
12,2,2025-11-15 07:00:00,2.3996,228.78,0.924,valid
13,2,2025-11-15 07:00:00,2.3918,221.48,0.926,valid
14,2,2025-11-15 07:00:00,2.524,229.76,0.917,valid
1,3,2025-11-15 08:00:00,6.1505,222.82,0.972,valid
2,3,2025-11-15 08:00:00,5.1804,231.05,0.963,valid
3,3,2025-11-15 08:00:00,4.6616,228.09,0.92,valid
4,3,2025-11-15 08:00:00,4.3595,225.97,0.953,valid
5,3,2025-11-15 08:00:00,3.9533,224.83,0.924,valid
6,3,2025-11-15 08:00:00,3.8401,226.01,0.915,valid
7,3,2025-11-15 08:00:00,3.6249,226.11,0.97,valid
8,3,2025-11-15 08:00:00,3.1918,226.85,0.936,valid
9,3,2025-11-15 08:00:00,2.9062,218.02,0.924,valid
10,3,2025-11-15 08:00:00,2.7516,221.94,0.958,valid
11,3,2025-11-15 08:00:00,2.6714,228.15,0.956,valid
12,3,2025-11-15 08:00:00,2.4027,223.25,0.988,valid
13,3,2025-11-15 08:00:00,2.3319,226.43,0.929,valid
14,3,2025-11-15 08:00:00,2.4487,221.42,0.961,valid
1,3,2025-11-15 09:00:00,7.9224,229.83,0.988,valid
2,3,2025-11-15 09:00:00,6.8515,221.55,0.944,valid
3,3,2025-11-15 09:00:00,6.3034,218.2,0.99,valid
4,3,2025-11-15 09:00:00,5.5912,218.78,0.964,valid
5,3,2025-11-15 09:00:00,5.5283,223.89,0.95,valid
6,3,2025-11-15 09:00:00,5.0563,223.99,0.965,valid
7,3,2025-11-15 09:00:00,4.9356,230.85,0.965,valid
8,3,2025-11-15 09:00:00,4.4101,219.87,0.989,valid
9,3,2025-11-15 09:00:00,4.0384,229.01,0.928,valid
10,3,2025-11-15 09:00:00,3.8481,226.71,0.971,valid
11,3,2025-11-15 09:00:00,3.561,227.08,0.922,valid
12,3,2025-11-15 09:00:00,3.1072,224.3,0.944,valid
13,3,2025-11-15 09:00:00,3.2779,226.7,0.925,valid
14,3,2025-11-15 09:00:00,3.3915,222.44,0.978,valid
1,3,2025-11-15 10:00:00,7.8988,218.67,0.924,valid
2,3,2025-11-15 10:00:00,6.5709,226.72,0.974,valid
3,3,2025-11-15 10:00:00,5.7221,223.15,0.973,valid
4,3,2025-11-15 10:00:00,5.527,224.48,0.914,valid
5,3,2025-11-15 10:00:00,5.3201,220.16,0.981,valid
6,3,2025-11-15 10:00:00,4.9578,227.48,0.962,valid
7,3,2025-11-15 10:00:00,4.3751,219.44,0.933,valid
8,3,2025-11-15 10:00:00,4.2554,223.29,0.935,valid
9,3,2025-11-15 10:00:00,3.8883,223.95,0.927,valid
10,3,2025-11-15 10:00:00,3.4969,223.6,0.917,valid
11,3,2025-11-15 10:00:00,3.2329,224.85,0.962,valid
12,3,2025-11-15 10:00:00,3.2457,231.34,0.971,valid
13,3,2025-11-15 10:00:00,2.9907,224.16,0.973,valid
14,3,2025-11-15 10:00:00,3.1367,231.36,0.981,valid
1,2,2025-11-15 11:00:00,7.8648,227.51,0.927,valid
2,2,2025-11-15 11:00:00,6.5285,225.76,0.956,valid
3,2,2025-11-15 11:00:00,6.5052,231.53,0.937,valid
4,2,2025-11-15 11:00:00,5.7189,224.81,0.948,valid
5,2,2025-11-15 11:00:00,5.4965,222.57,0.915,valid
6,2,2025-11-15 11:00:00,5.0461,226.77,0.984,valid
7,2,2025-11-15 11:00:00,5.0024,222.24,0.981,valid
8,2,2025-11-15 11:00:00,4.5495,224.59,0.974,valid
9,2,2025-11-15 11:00:00,4.0589,224.78,0.935,valid
10,2,2025-11-15 11:00:00,3.6846,231.62,0.989,valid
11,2,2025-11-15 11:00:00,3.6319,219.59,0.911,valid
12,2,2025-11-15 11:00:00,3.382,230.18,0.953,valid
13,2,2025-11-15 11:00:00,3.3698,231.91,0.943,valid
14,2,2025-11-15 11:00:00,3.4697,224.74,0.93,valid
1,2,2025-11-15 12:00:00,7.9415,222.58,0.914,valid
2,2,2025-11-15 12:00:00,6.4507,218.24,0.926,valid
3,2,2025-11-15 12:00:00,6.3766,228.9,0.975,valid
4,2,2025-11-15 12:00:00,5.506,226.25,0.984,valid
5,2,2025-11-15 12:00:00,5.03,219.18,0.962,valid
6,2,2025-11-15 12:00:00,4.966,224.15,0.975,valid
7,2,2025-11-15 12:00:00,4.7493,218.59,0.959,valid
8,2,2025-11-15 12:00:00,4.1805,228.03,0.915,valid
9,2,2025-11-15 12:00:00,4.0011,225.97,0.922,valid
10,2,2025-11-15 12:00:00,3.9754,225.39,0.918,valid
11,2,2025-11-15 12:00:00,3.4869,219.88,0.972,valid
12,2,2025-11-15 12:00:00,3.1546,228.86,0.937,valid
13,2,2025-11-15 12:00:00,3.3827,225.83,0.955,valid
14,2,2025-11-15 12:00:00,3.3323,225.61,0.942,valid
1,2,2025-11-15 13:00:00,8.0374,226.57,0.938,valid
2,2,2025-11-15 13:00:00,7.1629,223.32,0.94,valid
3,2,2025-11-15 13:00:00,6.025,224.86,0.955,valid
4,2,2025-11-15 13:00:00,5.5215,220.95,0.921,valid
5,2,2025-11-15 13:00:00,5.5236,218.88,0.957,valid
